Datum,Average_Temperature,Max_Temperature,Total_Rain_Duration,Average_Pressure,Average_Global_Radiation,Cloudiness
2022-01-01 00:00:00+01:00,6.216666666666666,10.186666666666667,0.0,977.46,66.36,0.6445466666666667
2022-01-02 00:00:00+01:00,7.316666666666666,12.313333333333333,0.049999999999999996,972.8233333333334,44.48,0.65184
2022-01-03 00:00:00+01:00,11.203333333333333,12.303333333333333,3.53,968.9633333333335,24.5,0.6585
2022-01-04 00:00:00+01:00,12.0,15.57,144.32666666666668,953.6766666666666,38.02,0.6539933333333333
2022-01-05 00:00:00+01:00,3.08,5.616666666666667,401.7366666666667,960.6733333333333,30.38,0.65654
2022-01-06 00:00:00+01:00,1.49,2.67,122.54333333333334,969.1633333333333,21.0,0.6596666666666667
2022-01-07 00:00:00+01:00,1.4066666666666665,3.1799999999999997,117.72666666666667,969.1366666666667,37.28,0.65424
2022-01-08 00:00:00+01:00,3.0666666666666664,4.34,166.32000000000002,962.8133333333334,37.85,0.6540499999999999
2022-01-09 00:00:00+01:00,3.4033333333333338,4.87,534.5,955.7800000000001,46.89,0.6510366666666667
2022-01-10 00:00:00+01:00,1.9933333333333332,3.356666666666667,201.33,968.4833333333332,40.05,0.6533166666666667
2022-01-11 00:00:00+01:00,2.2366666666666664,3.72,0.0,978.9133333333334,40.96,0.6530133333333333
2022-01-12 00:00:00+01:00,0.3866666666666667,1.4066666666666665,0.0,984.9233333333333,68.62,0.6437933333333333
2022-01-13 00:00:00+01:00,-0.5933333333333334,1.76,0.0,987.39,68.95,0.6436833333333333
2022-01-14 00:00:00+01:00,0.5266666666666667,4.083333333333333,0.0,984.1133333333333,80.99,0.6396700000000001
2022-01-15 00:00:00+01:00,0.16333333333333333,2.6133333333333333,0.0,976.7733333333332,77.67,0.6407766666666667
2022-01-16 00:00:00+01:00,0.7233333333333333,3.7099999999999995,0.12666666666666668,977.94,73.98,0.6420066666666666
2022-01-17 00:00:00+01:00,3.9166666666666665,6.22,0.7999999999999999,984.0833333333334,74.95,0.6416833333333334
2022-01-18 00:00:00+01:00,2.956666666666667,4.83,0.0,983.7466666666666,38.34,0.6538866666666666
2022-01-19 00:00:00+01:00,2.936666666666667,4.286666666666666,0.0,978.1066666666666,66.55,0.6444833333333334
2022-01-20 00:00:00+01:00,3.0,4.086666666666667,133.17666666666665,976.9499999999999,22.46,0.65918
2022-01-21 00:00:00+01:00,1.5,2.9633333333333334,0.0,981.4733333333334,82.13,0.63929
2022-01-22 00:00:00+01:00,1.7333333333333334,4.463333333333334,0.0,982.9233333333333,59.32,0.6468933333333333
2022-01-23 00:00:00+01:00,2.126666666666667,5.1933333333333325,0.0,982.02,56.61,0.6477966666666667
2022-01-24 00:00:00+01:00,1.4966666666666668,2.29,0.0,981.5933333333332,26.18,0.65794
2022-01-25 00:00:00+01:00,1.656666666666667,4.696666666666666,0.0,981.9566666666666,77.42,0.64086
