Datum,Average_Temperature,Max_Temperature,Total_Rain_Duration,Average_Pressure,Average_Global_Radiation,Cloudiness
2019-01-01 00:00:00+01:00,5.146666666666667,5.793333333333333,19.383333333333336,981.0799999999999,18.7,0.6604333333333333
2019-01-02 00:00:00+01:00,3.0500000000000003,4.846666666666667,99.02666666666666,982.0166666666668,36.28,0.6545733333333333
2019-01-03 00:00:00+01:00,-0.25666666666666665,1.0933333333333333,0.8366666666666666,985.5966666666667,70.46,0.64318
2019-01-04 00:00:00+01:00,0.9333333333333332,2.926666666666667,0.0,984.5866666666667,64.73,0.64509
2019-01-05 00:00:00+01:00,1.4033333333333333,2.7466666666666666,431.62999999999994,981.6266666666667,8.81,0.66373
2019-01-06 00:00:00+01:00,2.76,3.143333333333333,618.8466666666667,981.3733333333333,13.8,0.6620666666666667
2019-01-07 00:00:00+01:00,2.9433333333333334,3.7866666666666666,70.47,981.88,18.66,0.6604466666666666
2019-01-08 00:00:00+01:00,3.0866666666666664,4.286666666666666,540.2833333333333,972.2866666666667,12.26,0.6625800000000001
2019-01-09 00:00:00+01:00,1.8766666666666667,3.3800000000000003,359.0933333333333,965.59,23.26,0.6589133333333334
2019-01-10 00:00:00+01:00,-0.056666666666666664,0.49333333333333335,494.21000000000004,971.07,7.39,0.6642033333333334
2019-01-11 00:00:00+01:00,-0.27666666666666667,0.94,117.19,975.1766666666667,38.06,0.65398
2019-01-12 00:00:00+01:00,2.1300000000000003,4.246666666666666,295.34,974.41,17.98,0.6606733333333333
2019-01-13 00:00:00+01:00,4.246666666666667,6.670000000000001,965.4900000000001,964.4699999999999,6.3,0.6645666666666666
2019-01-14 00:00:00+01:00,4.833333333333333,6.473333333333334,342.0133333333333,964.0533333333333,30.59,0.65647
2019-01-15 00:00:00+01:00,3.3466666666666662,5.573333333333333,0.0,972.7366666666667,64.07,0.6453099999999999
2019-01-16 00:00:00+01:00,2.6666666666666665,6.3,0.0,965.6166666666667,82.07,0.63931
2019-01-17 00:00:00+01:00,5.966666666666666,7.733333333333333,74.55666666666667,961.3266666666667,16.29,0.6612366666666666
2019-01-18 00:00:00+01:00,1.4000000000000001,4.266666666666667,46.4,967.1899999999999,59.44,0.6468533333333334
2019-01-19 00:00:00+01:00,-1.0566666666666666,1.593333333333333,0.0,964.4866666666667,78.35,0.6405500000000001
2019-01-20 00:00:00+01:00,-0.6433333333333334,1.9933333333333334,0.0,963.7166666666667,55.26,0.6482466666666666
2019-01-21 00:00:00+01:00,0.6966666666666667,2.3800000000000003,0.0,967.7233333333334,84.26,0.63858
2019-01-22 00:00:00+01:00,-0.16333333333333333,0.31,0.006666666666666667,959.7800000000001,18.51,0.6604966666666666
2019-01-23 00:00:00+01:00,-1.24,0.5533333333333333,0.0,947.9966666666666,64.3,0.6452333333333333
2019-01-24 00:00:00+01:00,-0.7933333333333333,-0.09000000000000001,74.12333333333333,957.5266666666666,19.8,0.6600666666666667
2019-01-25 00:00:00+01:00,-0.9466666666666667,1.3399999999999999,5.01,966.32,79.51,0.6401633333333333
2019-01-26 00:00:00+01:00,1.6833333333333333,3.61,122.73,964.2033333333334,34.53,0.6551566666666667
2019-01-27 00:00:00+01:00,4.376666666666666,6.8999999999999995,284.48,948.04,49.8,0.6500666666666667
2019-01-28 00:00:00+01:00,1.8233333333333333,2.99,90.19666666666667,952.8100000000001,49.14,0.6502866666666667
