"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2020-03-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.09,"bereinigt"
"2020-03-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.28,"bereinigt"
"2020-03-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",95.68,"bereinigt"
"2020-03-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.89,"bereinigt"
"2020-03-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",89.94,"bereinigt"
"2020-03-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.84,"bereinigt"
"2020-03-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.44,"bereinigt"
"2020-03-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",33.2,"bereinigt"
"2020-03-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.55,"bereinigt"
"2020-03-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.8,"bereinigt"
"2020-03-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.11,"bereinigt"
"2020-03-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",95.98,"bereinigt"
"2020-03-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.26,"bereinigt"
"2020-03-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.05,"bereinigt"
"2020-03-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.89,"bereinigt"
"2020-03-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.68,"bereinigt"
"2020-03-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",167.04,"bereinigt"
"2020-03-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.17,"bereinigt"
"2020-03-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.83,"bereinigt"
"2020-03-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.37,"bereinigt"
"2020-03-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",10.3,"bereinigt"
"2020-03-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.55,"bereinigt"
"2020-03-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.05,"bereinigt"
"2020-03-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",10.56,"bereinigt"
"2020-03-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.61,"bereinigt"
"2020-03-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",388.5,"bereinigt"
"2020-03-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.1,"bereinigt"
"2020-03-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",84.34,"bereinigt"
"2020-03-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.04,"bereinigt"
"2020-03-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.98,"bereinigt"
"2020-03-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",277.15,"bereinigt"
"2020-03-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.75,"bereinigt"
"2020-03-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.3,"bereinigt"
"2020-03-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",6.31,"bereinigt"
"2020-03-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",395.15,"bereinigt"
"2020-03-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.46,"bereinigt"
"2020-03-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.66,"bereinigt"
"2020-03-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.95,"bereinigt"
"2020-03-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",616.98,"bereinigt"
"2020-03-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.24,"bereinigt"
"2020-03-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",25.33,"bereinigt"
"2020-03-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8,"bereinigt"
"2020-03-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.42,"bereinigt"
"2020-03-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",391.45,"bereinigt"
"2020-03-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.88,"bereinigt"
"2020-03-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.67,"bereinigt"
"2020-03-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.67,"bereinigt"
"2020-03-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",446.27,"bereinigt"
"2020-03-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.57,"bereinigt"
"2020-03-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.83,"bereinigt"
"2020-03-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.77,"bereinigt"
"2020-03-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",112.65,"bereinigt"
"2020-03-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.77,"bereinigt"
"2020-03-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",165.81,"bereinigt"
"2020-03-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2020-03-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.12,"bereinigt"
"2020-03-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",25.03,"bereinigt"
"2020-03-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.11,"bereinigt"
"2020-03-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.11,"bereinigt"
"2020-03-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.61,"bereinigt"
"2020-03-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",46.97,"bereinigt"
"2020-03-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.77,"bereinigt"
"2020-03-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",17.4,"bereinigt"
"2020-03-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",NA,"bereinigt"
"2020-03-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",NA,"bereinigt"
"2020-03-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",NA,"bereinigt"
"2020-03-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",NA,"bereinigt"
"2020-03-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2020-03-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.91,"bereinigt"
"2020-03-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.92,"bereinigt"
"2020-03-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.16,"bereinigt"
"2020-03-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.56,"bereinigt"
"2020-03-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.03,"bereinigt"
"2020-03-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.58,"bereinigt"
"2020-03-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.81,"bereinigt"
"2020-03-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.01,"bereinigt"
"2020-03-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",3.72,"bereinigt"
"2020-03-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970,"bereinigt"
"2020-03-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",135.84,"bereinigt"
"2020-03-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.22,"bereinigt"
"2020-03-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.06,"bereinigt"
"2020-03-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",11.17,"bereinigt"
"2020-03-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.56,"bereinigt"
"2020-03-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.45,"bereinigt"
"2020-03-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.83,"bereinigt"
"2020-03-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",1.33,"bereinigt"
"2020-03-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.26,"bereinigt"
"2020-03-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.65,"bereinigt"
"2020-03-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.99,"bereinigt"
"2020-03-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.89,"bereinigt"
"2020-03-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",109.36,"bereinigt"
"2020-03-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.17,"bereinigt"
"2020-03-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",7.1,"bereinigt"
"2020-03-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.49,"bereinigt"
"2020-03-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",10.14,"bereinigt"
"2020-03-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",6.7,"bereinigt"
"2020-03-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.21,"bereinigt"
"2020-03-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",10.06,"bereinigt"
"2020-03-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.28,"bereinigt"
"2020-03-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.2,"bereinigt"
"2020-03-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",202.92,"bereinigt"
"2020-03-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",14.78,"bereinigt"
"2020-03-15T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.24,"bereinigt"
"2020-03-15T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-15T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.87,"bereinigt"
"2020-03-15T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.63,"bereinigt"
"2020-03-15T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.11,"bereinigt"
"2020-03-15T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-15T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.52,"bereinigt"
"2020-03-15T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.23,"bereinigt"
"2020-03-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.97,"bereinigt"
"2020-03-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.78,"bereinigt"
"2020-03-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",198.5,"bereinigt"
"2020-03-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",17.28,"bereinigt"
"2020-03-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.74,"bereinigt"
"2020-03-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.36,"bereinigt"
"2020-03-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.42,"bereinigt"
"2020-03-16T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.58,"bereinigt"
"2020-03-16T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-16T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.05,"bereinigt"
"2020-03-16T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",17.65,"bereinigt"
"2020-03-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.21,"bereinigt"
"2020-03-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.06,"bereinigt"
"2020-03-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",172.25,"bereinigt"
"2020-03-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",17.43,"bereinigt"
"2020-03-17T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.04,"bereinigt"
"2020-03-17T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-17T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",980.77,"bereinigt"
"2020-03-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.48,"bereinigt"
"2020-03-17T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.04,"bereinigt"
"2020-03-17T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-17T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",978.4,"bereinigt"
"2020-03-17T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",17.92,"bereinigt"
"2020-03-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.67,"bereinigt"
"2020-03-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",976.18,"bereinigt"
"2020-03-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",200.67,"bereinigt"
"2020-03-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",18.34,"bereinigt"
"2020-03-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.72,"bereinigt"
"2020-03-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",978.87,"bereinigt"
"2020-03-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",18.64,"bereinigt"
"2020-03-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.44,"bereinigt"
"2020-03-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",976.51,"bereinigt"
"2020-03-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",19.04,"bereinigt"
"2020-03-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.51,"bereinigt"
"2020-03-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.3,"bereinigt"
"2020-03-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",200.01,"bereinigt"
"2020-03-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",19.13,"bereinigt"
"2020-03-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.33,"bereinigt"
"2020-03-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.84,"bereinigt"
"2020-03-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",19.41,"bereinigt"
"2020-03-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",13.2,"bereinigt"
"2020-03-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-19T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",972.52,"bereinigt"
"2020-03-19T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",19.81,"bereinigt"
"2020-03-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.57,"bereinigt"
"2020-03-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.57,"bereinigt"
"2020-03-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.93,"bereinigt"
"2020-03-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",173.7,"bereinigt"
"2020-03-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",18.53,"bereinigt"
"2020-03-20T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.49,"bereinigt"
"2020-03-20T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.07,"bereinigt"
"2020-03-20T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.48,"bereinigt"
"2020-03-20T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",18.53,"bereinigt"
"2020-03-20T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",13.44,"bereinigt"
"2020-03-20T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.1,"bereinigt"
"2020-03-20T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.1,"bereinigt"
"2020-03-20T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",18.66,"bereinigt"
"2020-03-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.3,"bereinigt"
"2020-03-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.77,"bereinigt"
"2020-03-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",84.68,"bereinigt"
"2020-03-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.57,"bereinigt"
"2020-03-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.37,"bereinigt"
"2020-03-21T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-21T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.58,"bereinigt"
"2020-03-21T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.75,"bereinigt"
"2020-03-21T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",7.98,"bereinigt"
"2020-03-21T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-21T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.19,"bereinigt"
"2020-03-21T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.59,"bereinigt"
"2020-03-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.64,"bereinigt"
"2020-03-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.79,"bereinigt"
"2020-03-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",106.21,"bereinigt"
"2020-03-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.25,"bereinigt"
"2020-03-22T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",4.76,"bereinigt"
"2020-03-22T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",2.67,"bereinigt"
"2020-03-22T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.58,"bereinigt"
"2020-03-22T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.46,"bereinigt"
"2020-03-22T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",4.51,"bereinigt"
"2020-03-22T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-22T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.2,"bereinigt"
"2020-03-22T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.48,"bereinigt"
"2020-03-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.75,"bereinigt"
"2020-03-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.69,"bereinigt"
"2020-03-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",232.63,"bereinigt"
"2020-03-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.01,"bereinigt"
"2020-03-23T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.74,"bereinigt"
"2020-03-23T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-23T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",978.56,"bereinigt"
"2020-03-23T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.04,"bereinigt"
"2020-03-23T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.6,"bereinigt"
"2020-03-23T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-23T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",976.13,"bereinigt"
"2020-03-23T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.12,"bereinigt"
"2020-03-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3,"bereinigt"
"2020-03-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-24T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",973.98,"bereinigt"
"2020-03-24T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",232.68,"bereinigt"
"2020-03-24T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.59,"bereinigt"
"2020-03-24T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.02,"bereinigt"
"2020-03-24T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-24T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",976.87,"bereinigt"
"2020-03-24T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.81,"bereinigt"
"2020-03-24T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.92,"bereinigt"
"2020-03-24T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-24T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",974.4,"bereinigt"
"2020-03-24T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.75,"bereinigt"
"2020-03-25T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.37,"bereinigt"
"2020-03-25T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-25T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968,"bereinigt"
"2020-03-25T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",211.82,"bereinigt"
"2020-03-25T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.93,"bereinigt"
"2020-03-25T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.46,"bereinigt"
"2020-03-25T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-25T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.76,"bereinigt"
"2020-03-25T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.28,"bereinigt"
"2020-03-25T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.32,"bereinigt"
"2020-03-25T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-25T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.36,"bereinigt"
"2020-03-25T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.29,"bereinigt"
"2020-03-26T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.89,"bereinigt"
"2020-03-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-26T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.46,"bereinigt"
"2020-03-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",162.85,"bereinigt"
"2020-03-26T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.99,"bereinigt"
"2020-03-26T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.95,"bereinigt"
"2020-03-26T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-26T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.27,"bereinigt"
"2020-03-26T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",6.32,"bereinigt"
"2020-03-26T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.67,"bereinigt"
"2020-03-26T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-26T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.88,"bereinigt"
"2020-03-26T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",6.09,"bereinigt"
"2020-03-27T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.61,"bereinigt"
"2020-03-27T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-03-27T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.43,"bereinigt"
"2020-03-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",200.29,"bereinigt"
"2020-03-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.32,"bereinigt"
"2020-03-27T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.82,"bereinigt"
"2020-03-27T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
