"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2021-01-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.82,"bereinigt"
"2021-01-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.53,"bereinigt"
"2021-01-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",959.09,"bereinigt"
"2021-01-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",18.58,"bereinigt"
"2021-01-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.48,"bereinigt"
"2021-01-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.81,"bereinigt"
"2021-01-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",961.8,"bereinigt"
"2021-01-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.49,"bereinigt"
"2021-01-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.31,"bereinigt"
"2021-01-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",959.4,"bereinigt"
"2021-01-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.4,"bereinigt"
"2021-01-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.28,"bereinigt"
"2021-01-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",959.42,"bereinigt"
"2021-01-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",10.07,"bereinigt"
"2021-01-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.7,"bereinigt"
"2021-01-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.3,"bereinigt"
"2021-01-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",962.13,"bereinigt"
"2021-01-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",0.78,"bereinigt"
"2021-01-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0,"bereinigt"
"2021-01-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",959.74,"bereinigt"
"2021-01-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.41,"bereinigt"
"2021-01-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.16,"bereinigt"
"2021-01-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",669.68,"bereinigt"
"2021-01-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",961.23,"bereinigt"
"2021-01-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",15.09,"bereinigt"
"2021-01-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.9,"bereinigt"
"2021-01-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.67,"bereinigt"
"2021-01-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",322.51,"bereinigt"
"2021-01-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.07,"bereinigt"
"2021-01-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.36,"bereinigt"
"2021-01-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.21,"bereinigt"
"2021-01-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",250.31,"bereinigt"
"2021-01-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",961.59,"bereinigt"
"2021-01-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.79,"bereinigt"
"2021-01-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.54,"bereinigt"
"2021-01-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",8.02,"bereinigt"
"2021-01-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.27,"bereinigt"
"2021-01-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",38.36,"bereinigt"
"2021-01-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.51,"bereinigt"
"2021-01-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.85,"bereinigt"
"2021-01-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",25.33,"bereinigt"
"2021-01-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.07,"bereinigt"
"2021-01-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.81,"bereinigt"
"2021-01-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.52,"bereinigt"
"2021-01-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",4.77,"bereinigt"
"2021-01-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.64,"bereinigt"
"2021-01-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.78,"bereinigt"
"2021-01-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.67,"bereinigt"
"2021-01-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",12.78,"bereinigt"
"2021-01-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.71,"bereinigt"
"2021-01-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",34.46,"bereinigt"
"2021-01-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.11,"bereinigt"
"2021-01-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.89,"bereinigt"
"2021-01-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",12.77,"bereinigt"
"2021-01-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.55,"bereinigt"
"2021-01-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.38,"bereinigt"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.61,"bereinigt"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",7.33,"bereinigt"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.12,"bereinigt"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.06,"bereinigt"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.53,"bereinigt"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.12,"bereinigt"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",67.97,"bereinigt"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.78,"bereinigt"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-1.21,"bereinigt"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.15,"bereinigt"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",0.97,"bereinigt"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-1.64,"bereinigt"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.56,"bereinigt"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.97,"bereinigt"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.89,"bereinigt"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.65,"bereinigt"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",54.1,"bereinigt"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.23,"bereinigt"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-0.8,"bereinigt"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.53,"bereinigt"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",0.47,"bereinigt"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-1.03,"bereinigt"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.03,"bereinigt"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.23,"bereinigt"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.8,"bereinigt"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.26,"bereinigt"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",53.27,"bereinigt"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-0.91,"bereinigt"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-1.74,"bereinigt"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.06,"bereinigt"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",-0.93,"bereinigt"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-2.02,"bereinigt"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.57,"bereinigt"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",-1.21,"bereinigt"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.44,"bereinigt"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",581.63,"bereinigt"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.74,"bereinigt"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",13.53,"bereinigt"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.21,"bereinigt"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1,"bereinigt"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",660.64,"bereinigt"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.54,"bereinigt"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.2,"bereinigt"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.32,"bereinigt"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",581.35,"bereinigt"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.08,"bereinigt"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.26,"bereinigt"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.07,"bereinigt"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",518.68,"bereinigt"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.65,"bereinigt"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",39.29,"bereinigt"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.87,"bereinigt"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.67,"bereinigt"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",430.63,"bereinigt"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.33,"bereinigt"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",5.32,"bereinigt"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.98,"bereinigt"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",469.87,"bereinigt"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.97,"bereinigt"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.84,"bereinigt"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.79,"bereinigt"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",1351.62,"bereinigt"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.36,"bereinigt"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",2.32,"bereinigt"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.03,"bereinigt"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.44,"bereinigt"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",1385.32,"bereinigt"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.16,"bereinigt"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",5.72,"bereinigt"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.77,"bereinigt"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",1388.52,"bereinigt"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.76,"bereinigt"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.96,"bereinigt"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.39,"bereinigt"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",386.03,"bereinigt"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.62,"bereinigt"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",4.49,"bereinigt"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.07,"bereinigt"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-0.78,"bereinigt"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",754.3,"bereinigt"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.47,"bereinigt"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",0.7,"bereinigt"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-1.47,"bereinigt"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",791.41,"bereinigt"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.04,"bereinigt"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.11,"bereinigt"
"2021-01-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-3.77,"bereinigt"
"2021-01-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",73.32,"bereinigt"
"2021-01-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",973.77,"bereinigt"
"2021-01-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",6.01,"bereinigt"
"2021-01-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-1.51,"bereinigt"
"2021-01-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-3.16,"bereinigt"
"2021-01-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",57.15,"bereinigt"
"2021-01-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",976.73,"bereinigt"
"2021-01-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",-0.93,"bereinigt"
"2021-01-16T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-3.9,"bereinigt"
"2021-01-16T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",51.18,"bereinigt"
"2021-01-16T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",974.2,"bereinigt"
"2021-01-16T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",-1.48,"bereinigt"
"2021-01-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.15,"bereinigt"
"2021-01-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",600.81,"bereinigt"
"2021-01-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.42,"bereinigt"
"2021-01-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",19.39,"bereinigt"
"2021-01-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.15,"bereinigt"
"2021-01-17T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.89,"bereinigt"
"2021-01-17T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",323.31,"bereinigt"
"2021-01-17T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.18,"bereinigt"
"2021-01-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.92,"bereinigt"
"2021-01-17T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.21,"bereinigt"
"2021-01-17T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",391.48,"bereinigt"
"2021-01-17T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.77,"bereinigt"
"2021-01-17T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.16,"bereinigt"
"2021-01-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.04,"bereinigt"
"2021-01-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.1,"bereinigt"
"2021-01-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",35.85,"bereinigt"
"2021-01-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.98,"bereinigt"
"2021-01-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.5,"bereinigt"
"2021-01-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",1.28,"bereinigt"
"2021-01-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",977.96,"bereinigt"
"2021-01-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.48,"bereinigt"
"2021-01-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.97,"bereinigt"
"2021-01-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.03,"bereinigt"
"2021-01-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",975.46,"bereinigt"
"2021-01-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",3.18,"bereinigt"
"2021-01-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.88,"bereinigt"
"2021-01-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.16,"bereinigt"
"2021-01-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",69.89,"bereinigt"
"2021-01-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.76,"bereinigt"
"2021-01-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.34,"bereinigt"
"2021-01-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.94,"bereinigt"
"2021-01-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",5.55,"bereinigt"
"2021-01-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.83,"bereinigt"
"2021-01-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.12,"bereinigt"
"2021-01-19T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.52,"bereinigt"
"2021-01-19T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.53,"bereinigt"
"2021-01-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.12,"bereinigt"
"2021-01-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",959.28,"bereinigt"
"2021-01-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",64.59,"bereinigt"
"2021-01-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.69,"bereinigt"
"2021-01-20T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.56,"bereinigt"
"2021-01-20T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-20T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",961.96,"bereinigt"
"2021-01-20T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",6.72,"bereinigt"
"2021-01-20T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.96,"bereinigt"
"2021-01-20T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-20T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",959.63,"bereinigt"
"2021-01-20T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",6.63,"bereinigt"
"2021-01-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.17,"bereinigt"
"2021-01-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-01-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",952.89,"bereinigt"
"2021-01-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",66.88,"bereinigt"
"2021-01-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.17,"bereinigt"
"2021-01-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.99,"bereinigt"
