Datum,Average_Temperature,Max_Temperature,Total_Rain_Duration,Average_Pressure,Average_Global_Radiation,Cloudiness
2020-01-01 00:00:00+01:00,-0.15666666666666665,0.8166666666666668,0.0,981.7833333333333,14.39,0.66187
2020-01-02 00:00:00+01:00,0.2466666666666667,1.2066666666666668,0.0,979.7199999999999,25.06,0.6583133333333334
2020-01-03 00:00:00+01:00,4.176666666666667,7.390000000000001,57.44,977.4333333333334,48.2,0.6506
2020-01-04 00:00:00+01:00,6.516666666666667,7.783333333333334,63.633333333333326,981.3000000000001,19.45,0.6601833333333333
2020-01-05 00:00:00+01:00,3.58,6.43,0.0,983.8566666666666,69.7,0.6434333333333333
2020-01-06 00:00:00+01:00,1.4733333333333334,4.37,0.0,978.9433333333333,50.16,0.6499466666666667
2020-01-07 00:00:00+01:00,4.033333333333333,6.536666666666666,0.08333333333333333,979.3866666666667,32.82,0.6557266666666667
2020-01-08 00:00:00+01:00,3.9266666666666663,7.936666666666667,0.0,979.6,50.57,0.64981
2020-01-09 00:00:00+01:00,6.2700000000000005,10.839999999999998,0.0,972.75,68.06,0.64398
2020-01-10 00:00:00+01:00,8.950000000000001,10.966666666666667,2.433333333333333,973.1833333333334,55.64,0.64812
2020-01-11 00:00:00+01:00,6.036666666666666,7.7,13.799999999999999,980.9733333333334,42.97,0.6523433333333334
2020-01-12 00:00:00+01:00,3.2266666666666666,5.986666666666667,0.0,978.0533333333333,69.22,0.6435933333333334
2020-01-13 00:00:00+01:00,2.75,5.98,0.0,972.6700000000001,51.88,0.6493733333333332
2020-01-14 00:00:00+01:00,4.72,9.520000000000001,0.0,968.9399999999999,74.74,0.6417533333333333
2020-01-15 00:00:00+01:00,7.436666666666667,12.026666666666666,0.0,971.68,76.04,0.64132
2020-01-16 00:00:00+01:00,7.206666666666666,11.026666666666666,0.0,976.9,73.76,0.64208
2020-01-17 00:00:00+01:00,5.536666666666666,9.06,412.7033333333334,972.4833333333332,37.47,0.6541766666666667
2020-01-18 00:00:00+01:00,5.196666666666666,6.6066666666666665,61.60666666666666,976.87,60.08,0.64664
2020-01-19 00:00:00+01:00,2.1766666666666667,3.763333333333333,18.330000000000002,983.1,67.81,0.6440633333333333
2020-01-20 00:00:00+01:00,1.3666666666666665,3.3833333333333333,0.0,989.6666666666666,85.78,0.6380733333333334
2020-01-21 00:00:00+01:00,0.21,2.4266666666666663,0.0,987.6833333333334,79.66,0.6401133333333333
2020-01-22 00:00:00+01:00,-0.9633333333333334,0.2966666666666667,0.0,983.0600000000001,31.87,0.6560433333333333
2020-01-23 00:00:00+01:00,-1.29,-1.035,2.25,977.75,15.59,0.66147
2020-01-24 00:00:00+01:00,0.785,4.27,0.0,973.685,56.42,0.64786
2020-01-25 00:00:00+01:00,1.1833333333333333,4.416666666666667,0.0,971.9266666666666,53.46,0.6488466666666667
2020-01-26 00:00:00+01:00,2.9033333333333338,6.626666666666666,138.05666666666667,969.8266666666667,70.76,0.64308
2020-01-27 00:00:00+01:00,6.826666666666667,8.976666666666667,128.74333333333334,964.8866666666667,63.69,0.6454366666666667
2020-01-28 00:00:00+01:00,5.663333333333334,7.0566666666666675,377.28,956.7866666666667,28.38,0.6572066666666667
2020-01-29 00:00:00+01:00,4.536666666666666,5.926666666666667,402.45666666666665,963.9733333333334,22.37,0.65921
2020-01-30 00:00:00+01:00,6.483333333333334,9.0,314.7033333333333,967.1999999999999,83.99,0.63867
2020-01-31 00:00:00+01:00,10.293333333333335,14.01,80.43333333333334,967.16,69.73,0.6434233333333333
2020-02-01 00:00:00+01:00,10.346666666666666,13.603333333333333,106.87,964.9533333333334,54.98,0.64834
2020-02-02 00:00:00+01:00,11.783333333333333,13.696666666666667,388.18666666666667,967.7766666666666,19.84,0.6600533333333334
2020-02-03 00:00:00+01:00,13.58,14.753333333333332,493.3666666666666,968.3333333333334,19.77,0.6600766666666668
