"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-02-21T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.12,"bereinigt"
"2023-02-21T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.3,"bereinigt"
"2023-02-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.32,"bereinigt"
"2023-02-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",2.08,"bereinigt"
"2023-02-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.12,"bereinigt"
"2023-02-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",119.28,"bereinigt"
"2023-02-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.54,"bereinigt"
"2023-02-22T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.96,"bereinigt"
"2023-02-22T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",17.85,"bereinigt"
"2023-02-22T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.66,"bereinigt"
"2023-02-22T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.58,"bereinigt"
"2023-02-22T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.85,"bereinigt"
"2023-02-22T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",12.03,"bereinigt"
"2023-02-22T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.34,"bereinigt"
"2023-02-22T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.56,"bereinigt"
"2023-02-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.71,"bereinigt"
"2023-02-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",141.67,"bereinigt"
"2023-02-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.72,"bereinigt"
"2023-02-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",112.52,"bereinigt"
"2023-02-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.74,"bereinigt"
"2023-02-23T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.26,"bereinigt"
"2023-02-23T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",147.47,"bereinigt"
"2023-02-23T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.32,"bereinigt"
"2023-02-23T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.99,"bereinigt"
"2023-02-23T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.5,"bereinigt"
"2023-02-23T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",112.38,"bereinigt"
"2023-02-23T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.88,"bereinigt"
"2023-02-23T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.91,"bereinigt"
"2023-02-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.81,"bereinigt"
"2023-02-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",197.15,"bereinigt"
"2023-02-24T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",957.25,"bereinigt"
"2023-02-24T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",139.03,"bereinigt"
"2023-02-24T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",14.9,"bereinigt"
"2023-02-24T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.58,"bereinigt"
"2023-02-24T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",151.12,"bereinigt"
"2023-02-24T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",959.79,"bereinigt"
"2023-02-24T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.85,"bereinigt"
"2023-02-24T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.37,"bereinigt"
"2023-02-24T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",157.22,"bereinigt"
"2023-02-24T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",957.45,"bereinigt"
"2023-02-24T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.18,"bereinigt"
"2023-02-25T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.66,"bereinigt"
"2023-02-25T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",369.2,"bereinigt"
"2023-02-25T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",956.44,"bereinigt"
"2023-02-25T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",18.66,"bereinigt"
"2023-02-25T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",9.58,"bereinigt"
"2023-02-25T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.37,"bereinigt"
"2023-02-25T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",306.94,"bereinigt"
"2023-02-25T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",959.05,"bereinigt"
"2023-02-25T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.98,"bereinigt"
"2023-02-25T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.18,"bereinigt"
"2023-02-25T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",318.02,"bereinigt"
"2023-02-25T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",956.72,"bereinigt"
"2023-02-25T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.99,"bereinigt"
"2023-02-26T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.44,"bereinigt"
"2023-02-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-02-26T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.98,"bereinigt"
"2023-02-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",85.73,"bereinigt"
"2023-02-26T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.47,"bereinigt"
"2023-02-26T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.46,"bereinigt"
"2023-02-26T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",4.7,"bereinigt"
"2023-02-26T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",963.79,"bereinigt"
"2023-02-26T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.32,"bereinigt"
"2023-02-26T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.35,"bereinigt"
"2023-02-26T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.55,"bereinigt"
"2023-02-26T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",961.34,"bereinigt"
"2023-02-26T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.18,"bereinigt"
"2023-02-27T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.17,"bereinigt"
"2023-02-27T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",1.32,"bereinigt"
"2023-02-27T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.67,"bereinigt"
"2023-02-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",56.63,"bereinigt"
"2023-02-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.09,"bereinigt"
"2023-02-27T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.24,"bereinigt"
"2023-02-27T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",3.53,"bereinigt"
"2023-02-27T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.43,"bereinigt"
"2023-02-27T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.39,"bereinigt"
"2023-02-27T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.06,"bereinigt"
"2023-02-27T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.32,"bereinigt"
"2023-02-27T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.05,"bereinigt"
"2023-02-27T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.98,"bereinigt"
"2023-02-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.08,"bereinigt"
"2023-02-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-02-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.29,"bereinigt"
"2023-02-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",65.99,"bereinigt"
"2023-02-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.9,"bereinigt"
"2023-02-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.26,"bereinigt"
"2023-02-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-02-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.01,"bereinigt"
"2023-02-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.2,"bereinigt"
"2023-02-28T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.03,"bereinigt"
"2023-02-28T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-02-28T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.62,"bereinigt"
"2023-02-28T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.87,"bereinigt"
"2023-03-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.56,"bereinigt"
"2023-03-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",5.43,"bereinigt"
"2023-03-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.79,"bereinigt"
"2023-03-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",18.96,"bereinigt"
"2023-03-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.35,"bereinigt"
"2023-03-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.69,"bereinigt"
"2023-03-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.49,"bereinigt"
"2023-03-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.54,"bereinigt"
"2023-03-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.56,"bereinigt"
"2023-03-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.15,"bereinigt"
"2023-03-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.39,"bereinigt"
"2023-03-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.9,"bereinigt"
"2023-03-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.84,"bereinigt"
"2023-03-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",32.81,"bereinigt"
"2023-03-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.38,"bereinigt"
"2023-03-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.11,"bereinigt"
"2023-03-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.5,"bereinigt"
"2023-03-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.58,"bereinigt"
"2023-03-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.82,"bereinigt"
"2023-03-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.22,"bereinigt"
"2023-03-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.19,"bereinigt"
"2023-03-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.24,"bereinigt"
"2023-03-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.51,"bereinigt"
"2023-03-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",81.03,"bereinigt"
"2023-03-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.43,"bereinigt"
"2023-03-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",4.19,"bereinigt"
"2023-03-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.19,"bereinigt"
"2023-03-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.64,"bereinigt"
"2023-03-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",4.07,"bereinigt"
"2023-03-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.85,"bereinigt"
"2023-03-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.51,"bereinigt"
"2023-03-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.73,"bereinigt"
"2023-03-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.57,"bereinigt"
"2023-03-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",142.01,"bereinigt"
"2023-03-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",9.69,"bereinigt"
"2023-03-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.92,"bereinigt"
"2023-03-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.21,"bereinigt"
"2023-03-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",9.98,"bereinigt"
"2023-03-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.29,"bereinigt"
"2023-03-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.81,"bereinigt"
"2023-03-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",9.96,"bereinigt"
"2023-03-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.96,"bereinigt"
"2023-03-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.23,"bereinigt"
"2023-03-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",105.76,"bereinigt"
"2023-03-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.96,"bereinigt"
"2023-03-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.98,"bereinigt"
"2023-03-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.9,"bereinigt"
"2023-03-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",6.91,"bereinigt"
"2023-03-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.84,"bereinigt"
"2023-03-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.58,"bereinigt"
"2023-03-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.14,"bereinigt"
"2023-03-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.81,"bereinigt"
"2023-03-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",957.01,"bereinigt"
"2023-03-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",71.11,"bereinigt"
"2023-03-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.83,"bereinigt"
"2023-03-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.89,"bereinigt"
"2023-03-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",959.59,"bereinigt"
"2023-03-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",5.94,"bereinigt"
"2023-03-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.74,"bereinigt"
"2023-03-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",957.26,"bereinigt"
"2023-03-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",5.88,"bereinigt"
"2023-03-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.05,"bereinigt"
"2023-03-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",953.75,"bereinigt"
"2023-03-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",126.04,"bereinigt"
"2023-03-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.95,"bereinigt"
"2023-03-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.3,"bereinigt"
"2023-03-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",956.39,"bereinigt"
"2023-03-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.04,"bereinigt"
"2023-03-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.03,"bereinigt"
"2023-03-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-03-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",954.01,"bereinigt"
"2023-03-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.04,"bereinigt"
"2023-03-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",7.86,"bereinigt"
"2023-03-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",379.9,"bereinigt"
"2023-03-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",950.52,"bereinigt"
"2023-03-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",54.11,"bereinigt"
"2023-03-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.51,"bereinigt"
"2023-03-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.2,"bereinigt"
"2023-03-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",282.98,"bereinigt"
"2023-03-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",953.06,"bereinigt"
"2023-03-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.58,"bereinigt"
"2023-03-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",7.78,"bereinigt"
"2023-03-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",305.53,"bereinigt"
"2023-03-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",950.67,"bereinigt"
"2023-03-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.12,"bereinigt"
"2023-03-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.48,"bereinigt"
"2023-03-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",215.8,"bereinigt"
"2023-03-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",952.21,"bereinigt"
"2023-03-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",159.21,"bereinigt"
"2023-03-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.82,"bereinigt"
"2023-03-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.68,"bereinigt"
"2023-03-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",169.15,"bereinigt"
"2023-03-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",954.71,"bereinigt"
"2023-03-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.91,"bereinigt"
"2023-03-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.38,"bereinigt"
"2023-03-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",180.1,"bereinigt"
"2023-03-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",952.25,"bereinigt"
"2023-03-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.02,"bereinigt"
"2023-03-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.86,"bereinigt"
"2023-03-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",386.46,"bereinigt"
"2023-03-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",950.11,"bereinigt"
"2023-03-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",61.32,"bereinigt"
"2023-03-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.95,"bereinigt"
"2023-03-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.99,"bereinigt"
"2023-03-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",289.58,"bereinigt"
"2023-03-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",952.7,"bereinigt"
"2023-03-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.28,"bereinigt"
"2023-03-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.63,"bereinigt"
"2023-03-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",305.58,"bereinigt"
"2023-03-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",950.22,"bereinigt"
"2023-03-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",10.7,"bereinigt"
"2023-03-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.43,"bereinigt"
"2023-03-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",515.4,"bereinigt"
"2023-03-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",958.84,"bereinigt"
"2023-03-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",56.45,"bereinigt"
"2023-03-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.09,"bereinigt"
"2023-03-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.95,"bereinigt"
"2023-03-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",474.63,"bereinigt"
"2023-03-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",961.48,"bereinigt"
"2023-03-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.98,"bereinigt"
"2023-03-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.16,"bereinigt"
"2023-03-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",340.96,"bereinigt"
"2023-03-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",959.14,"bereinigt"
"2023-03-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",5.1,"bereinigt"
"2023-03-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",7.42,"bereinigt"
"2023-03-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",310.01,"bereinigt"
"2023-03-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.21,"bereinigt"
"2023-03-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",99.61,"bereinigt"
"2023-03-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.42,"bereinigt"
"2023-03-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",7.05,"bereinigt"
"2023-03-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",134.95,"bereinigt"
"2023-03-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.81,"bereinigt"
"2023-03-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",12.5,"bereinigt"
"2023-03-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",7.27,"bereinigt"
"2023-03-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",209.03,"bereinigt"
"2023-03-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.49,"bereinigt"
"2023-03-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",12.85,"bereinigt"
"2023-03-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12,"bereinigt"
"2023-03-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",83.07,"bereinigt"
"2023-03-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",957.77,"bereinigt"
"2023-03-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",161.32,"bereinigt"
"2023-03-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",17.76,"bereinigt"
"2023-03-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.18,"bereinigt"
"2023-03-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",79.63,"bereinigt"
"2023-03-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",960.31,"bereinigt"
"2023-03-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.71,"bereinigt"
"2023-03-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.95,"bereinigt"
"2023-03-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",78.17,"bereinigt"
"2023-03-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",957.94,"bereinigt"
"2023-03-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",17.5,"bereinigt"
"2023-03-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.59,"bereinigt"
"2023-03-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",388.41,"bereinigt"
"2023-03-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",955.12,"bereinigt"
"2023-03-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",67.98,"bereinigt"
"2023-03-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.65,"bereinigt"
