"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2022-01-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.47,"bereinigt"
"2022-01-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.05,"bereinigt"
"2022-01-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",6.91,"bereinigt"
"2022-01-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",972.11,"bereinigt"
"2022-01-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.17,"bereinigt"
"2022-01-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.08,"bereinigt"
"2022-01-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",5.07,"bereinigt"
"2022-01-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.08,"bereinigt"
"2022-01-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",24.5,"bereinigt"
"2022-01-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.06,"bereinigt"
"2022-01-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.68,"bereinigt"
"2022-01-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",2.77,"bereinigt"
"2022-01-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.61,"bereinigt"
"2022-01-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",12.61,"bereinigt"
"2022-01-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.85,"bereinigt"
"2022-01-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",2.75,"bereinigt"
"2022-01-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.2,"bereinigt"
"2022-01-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",12.24,"bereinigt"
"2022-01-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.98,"bereinigt"
"2022-01-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",145.2,"bereinigt"
"2022-01-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",952.8,"bereinigt"
"2022-01-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",38.02,"bereinigt"
"2022-01-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.27,"bereinigt"
"2022-01-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.17,"bereinigt"
"2022-01-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",131.26,"bereinigt"
"2022-01-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",955.35,"bereinigt"
"2022-01-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.88,"bereinigt"
"2022-01-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.85,"bereinigt"
"2022-01-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",156.52,"bereinigt"
"2022-01-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",952.88,"bereinigt"
"2022-01-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.56,"bereinigt"
"2022-01-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.27,"bereinigt"
"2022-01-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",444.4,"bereinigt"
"2022-01-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",959.69,"bereinigt"
"2022-01-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",30.38,"bereinigt"
"2022-01-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.29,"bereinigt"
"2022-01-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.11,"bereinigt"
"2022-01-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",413.13,"bereinigt"
"2022-01-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",962.35,"bereinigt"
"2022-01-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",5.27,"bereinigt"
"2022-01-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.86,"bereinigt"
"2022-01-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",347.68,"bereinigt"
"2022-01-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",959.98,"bereinigt"
"2022-01-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",5.29,"bereinigt"
"2022-01-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.61,"bereinigt"
"2022-01-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",177.73,"bereinigt"
"2022-01-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.14,"bereinigt"
"2022-01-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",21,"bereinigt"
"2022-01-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.79,"bereinigt"
"2022-01-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.67,"bereinigt"
"2022-01-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",87.43,"bereinigt"
"2022-01-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.89,"bereinigt"
"2022-01-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.67,"bereinigt"
"2022-01-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.19,"bereinigt"
"2022-01-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",102.47,"bereinigt"
"2022-01-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.46,"bereinigt"
"2022-01-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.55,"bereinigt"
"2022-01-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.54,"bereinigt"
"2022-01-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",106.77,"bereinigt"
"2022-01-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.12,"bereinigt"
"2022-01-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",37.28,"bereinigt"
"2022-01-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.23,"bereinigt"
"2022-01-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.51,"bereinigt"
"2022-01-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",113.68,"bereinigt"
"2022-01-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.85,"bereinigt"
"2022-01-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.41,"bereinigt"
"2022-01-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.17,"bereinigt"
"2022-01-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",132.73,"bereinigt"
"2022-01-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.44,"bereinigt"
"2022-01-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.9,"bereinigt"
"2022-01-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.11,"bereinigt"
"2022-01-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",186.87,"bereinigt"
"2022-01-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",961.82,"bereinigt"
"2022-01-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",37.85,"bereinigt"
"2022-01-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.24,"bereinigt"
"2022-01-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.15,"bereinigt"
"2022-01-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",154.37,"bereinigt"
"2022-01-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.5,"bereinigt"
"2022-01-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.6,"bereinigt"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.94,"bereinigt"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",157.72,"bereinigt"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.12,"bereinigt"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.18,"bereinigt"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.59,"bereinigt"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",606.26,"bereinigt"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",954.81,"bereinigt"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",46.89,"bereinigt"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.95,"bereinigt"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.42,"bereinigt"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",487.47,"bereinigt"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",957.48,"bereinigt"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.97,"bereinigt"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.2,"bereinigt"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",509.77,"bereinigt"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",955.05,"bereinigt"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.69,"bereinigt"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.32,"bereinigt"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",245.78,"bereinigt"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.47,"bereinigt"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",40.05,"bereinigt"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.53,"bereinigt"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.03,"bereinigt"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",185.93,"bereinigt"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.18,"bereinigt"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.24,"bereinigt"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.63,"bereinigt"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",172.28,"bereinigt"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.8,"bereinigt"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",3.3,"bereinigt"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.28,"bereinigt"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",977.82,"bereinigt"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",40.96,"bereinigt"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.6,"bereinigt"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.4,"bereinigt"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",980.7,"bereinigt"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.96,"bereinigt"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.03,"bereinigt"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",978.22,"bereinigt"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",3.6,"bereinigt"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.39,"bereinigt"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",983.82,"bereinigt"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",68.62,"bereinigt"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.41,"bereinigt"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.52,"bereinigt"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",986.7,"bereinigt"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.52,"bereinigt"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.25,"bereinigt"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",984.25,"bereinigt"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.29,"bereinigt"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.54,"bereinigt"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",986.28,"bereinigt"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",68.95,"bereinigt"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.66,"bereinigt"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-0.52,"bereinigt"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",989.17,"bereinigt"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.83,"bereinigt"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-0.72,"bereinigt"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",986.72,"bereinigt"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.79,"bereinigt"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.73,"bereinigt"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",983.02,"bereinigt"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",80.99,"bereinigt"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.12,"bereinigt"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.54,"bereinigt"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",985.87,"bereinigt"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.99,"bereinigt"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.31,"bereinigt"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",983.45,"bereinigt"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.14,"bereinigt"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.45,"bereinigt"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.67,"bereinigt"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",77.67,"bereinigt"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.75,"bereinigt"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.09,"bereinigt"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",978.62,"bereinigt"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.25,"bereinigt"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-0.05,"bereinigt"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",976.03,"bereinigt"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.84,"bereinigt"
"2022-01-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.93,"bereinigt"
"2022-01-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",976.88,"bereinigt"
"2022-01-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",73.98,"bereinigt"
"2022-01-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.75,"bereinigt"
"2022-01-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.72,"bereinigt"
"2022-01-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.33,"bereinigt"
"2022-01-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",979.69,"bereinigt"
"2022-01-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.8,"bereinigt"
"2022-01-16T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.52,"bereinigt"
"2022-01-16T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.05,"bereinigt"
"2022-01-16T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",977.25,"bereinigt"
"2022-01-16T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",3.58,"bereinigt"
"2022-01-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4,"bereinigt"
"2022-01-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",983.03,"bereinigt"
"2022-01-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",74.95,"bereinigt"
"2022-01-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.11,"bereinigt"
"2022-01-17T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.93,"bereinigt"
"2022-01-17T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",2.4,"bereinigt"
"2022-01-17T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",985.81,"bereinigt"
"2022-01-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",6.12,"bereinigt"
"2022-01-17T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.82,"bereinigt"
"2022-01-17T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-17T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",983.41,"bereinigt"
"2022-01-17T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",6.43,"bereinigt"
"2022-01-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.04,"bereinigt"
"2022-01-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",982.65,"bereinigt"
"2022-01-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",38.34,"bereinigt"
"2022-01-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.74,"bereinigt"
"2022-01-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.12,"bereinigt"
"2022-01-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",985.54,"bereinigt"
"2022-01-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.97,"bereinigt"
"2022-01-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.71,"bereinigt"
"2022-01-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",983.05,"bereinigt"
"2022-01-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.78,"bereinigt"
"2022-01-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.94,"bereinigt"
"2022-01-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",977.06,"bereinigt"
"2022-01-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",66.55,"bereinigt"
"2022-01-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.18,"bereinigt"
"2022-01-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.99,"bereinigt"
"2022-01-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",979.85,"bereinigt"
"2022-01-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.35,"bereinigt"
"2022-01-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.88,"bereinigt"
"2022-01-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-19T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",977.41,"bereinigt"
"2022-01-19T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.33,"bereinigt"
"2022-01-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.02,"bereinigt"
"2022-01-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",131.84,"bereinigt"
"2022-01-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.92,"bereinigt"
"2022-01-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",22.46,"bereinigt"
"2022-01-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.9,"bereinigt"
"2022-01-20T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.15,"bereinigt"
"2022-01-20T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",147.26,"bereinigt"
"2022-01-20T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",978.66,"bereinigt"
"2022-01-20T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.09,"bereinigt"
"2022-01-20T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.83,"bereinigt"
"2022-01-20T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",120.43,"bereinigt"
"2022-01-20T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",976.27,"bereinigt"
"2022-01-20T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.27,"bereinigt"
"2022-01-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.54,"bereinigt"
"2022-01-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2022-01-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",980.42,"bereinigt"
"2022-01-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",82.13,"bereinigt"
"2022-01-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3,"bereinigt"
"2022-01-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.65,"bereinigt"
"2022-01-21T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
