Date,Moon Phase (%)
2019-07-04,2.0035107135772705
2019-07-05,6.720941543579102
2019-07-06,13.929450035095215
2019-07-07,23.13338279724121
2019-07-08,33.700504302978516
2019-07-09,44.953216552734375
2019-07-10,56.24224090576172
2019-07-11,66.9917984008789
2019-07-12,76.71988677978516
2019-07-13,85.04344177246094
2019-07-14,91.67716217041016
2019-07-15,96.43082427978516
2019-07-16,99.20545959472656
2019-07-17,99.98702239990234
2019-07-18,98.8360366821289
2019-07-19,95.8731918334961
2019-07-20,91.2626724243164
2019-07-21,85.1961441040039
2019-07-22,77.8806381225586
2019-07-23,69.53273010253906
2019-07-24,60.380638122558594
2019-07-25,50.67451858520508
2019-07-26,40.70392608642578
2019-07-27,30.81930923461914
2019-07-28,21.45114517211914
2019-07-29,13.116090774536133
2019-07-30,6.395881175994873
2019-07-31,1.8766382932662964
2019-08-01,0.049248192459344864
2019-08-02,1.1950374841690063
2019-08-03,5.301620006561279
2019-08-04,12.050275802612305
2019-08-05,20.882837295532227
2019-08-06,31.115880966186523
2019-08-07,42.05384826660156
2019-08-08,53.06721878051758
2019-08-09,63.62815856933594
2019-08-10,73.31459045410156
2019-08-11,81.79852294921875
2019-08-12,88.8311538696289
2019-08-13,94.23111724853516
2019-08-14,97.87747192382812
2019-08-15,99.70584106445312
2019-08-16,99.70552825927734
2019-08-17,97.91539001464844
2019-08-18,94.41781616210938
2019-08-19,89.33135223388672
2019-08-20,82.80397033691406
2019-08-21,75.00934600830078
2019-08-22,66.14869689941406
2019-08-23,56.45989990234375
2019-08-24,46.23434066772461
2019-08-25,35.839111328125
2019-08-26,25.73820686340332
2019-08-27,16.500150680541992
2019-08-28,8.774625778198242
2019-08-29,3.2225916385650635
2019-08-30,0.40083396434783936
2019-08-31,0.6317029595375061
2019-09-01,3.913187026977539
2019-09-02,9.91584300994873
2019-09-03,18.068660736083984
2019-09-04,27.68964385986328
2019-09-05,38.104835510253906
2019-09-06,48.72230529785156
2019-09-07,59.05856704711914
2019-09-08,68.73282623291016
2019-09-09,77.44703674316406
2019-09-10,84.96479034423828
2019-09-11,91.09555053710938
2019-09-12,95.68624114990234
2019-09-13,98.61914825439453
2019-09-14,99.81388092041016
2019-09-15,99.23079681396484
2019-09-16,96.87370300292969
2019-09-17,92.79084014892578
2019-09-18,87.07434844970703
2019-09-19,79.85997772216797
2019-09-20,71.32954406738281
2019-09-21,61.71855163574219
2019-09-22,51.33036422729492
2019-09-23,40.55534362792969
2019-09-24,29.88861846923828
2019-09-25,19.933635711669922
2019-09-26,11.373908042907715
2019-09-27,4.898545742034912
2019-09-28,1.085106611251831
2019-09-29,0.2731502652168274
2019-09-30,2.482726573944092
2019-10-01,7.4189300537109375
2019-10-02,14.559028625488281
2019-10-03,23.27731704711914
2019-10-04,32.95555114746094
2019-10-05,43.049964904785156
2019-10-06,53.11396789550781
2019-10-07,62.790855407714844
2019-10-08,71.79291534423828
2019-10-09,79.87886047363281
2019-10-10,86.83633422851562
2019-10-11,92.47196960449219
2019-10-12,96.60942077636719
2019-10-13,99.09416961669922
2019-10-14,99.80302429199219
2019-10-15,98.65557098388672
2019-10-16,95.62503814697266
2019-10-17,90.7466812133789
2019-10-18,84.12344360351562
2019-10-19,75.93010711669922
2019-10-20,66.418212890625
2019-10-21,55.92363739013672
2019-10-22,44.876033782958984
2019-10-23,33.80508804321289
2019-10-24,23.332962036132812
2019-10-25,14.139240264892578
2019-10-26,6.889346599578857
2019-10-27,2.1330716609954834
2019-10-28,0.20215806365013123
2019-10-29,1.1482999324798584
2019-10-30,4.750070095062256
2019-10-31,10.583942413330078
2019-11-01,18.125314712524414
2019-11-02,26.84025001525879
2019-11-03,36.244651794433594
2019-11-04,45.9278450012207
2019-11-05,55.54978942871094
2019-11-06,64.82424926757812
2019-11-07,73.49788665771484
2019-11-08,81.33168029785156
2019-11-09,88.08863830566406
2019-11-10,93.52976989746094
2019-11-11,97.41944122314453
2019-11-12,99.5396957397461
2019-11-13,99.7114486694336
2019-11-14,97.81884002685547
2019-11-15,93.83180236816406
2019-11-16,87.82234954833984
2019-11-17,79.97230529785156
2019-11-18,70.572998046875
2019-11-19,60.019378662109375
2019-11-20,48.800411224365234
2019-11-21,37.48500061035156
