Datum,Average_Temperature,Max_Temperature,Total_Rain_Duration,Average_Pressure,Average_Global_Radiation,Cloudiness
2021-01-01 00:00:00+01:00,2.526666666666667,3.1300000000000003,121.12666666666667,957.1666666666666,21.77,0.6594099999999999
2021-01-02 00:00:00+01:00,2.18,2.5733333333333333,0.006666666666666667,958.7933333333334,5.89,0.6647033333333333
2021-01-03 00:00:00+01:00,1.25,2.0433333333333334,0.0,959.5766666666667,14.53,0.6618233333333333
2021-01-04 00:00:00+01:00,0.55,1.4566666666666668,0.0,960.0966666666667,18.58,0.6604733333333334
2021-01-05 00:00:00+01:00,0.19333333333333336,0.63,0.0,960.43,10.07,0.66331
2021-01-06 00:00:00+01:00,0.3466666666666667,1.0166666666666668,414.1666666666667,962.2966666666667,15.09,0.6616366666666667
2021-01-07 00:00:00+01:00,1.6366666666666667,2.6999999999999997,12.706666666666665,964.3266666666667,38.36,0.65388
2021-01-08 00:00:00+01:00,0.7233333333333333,2.183333333333333,10.959999999999999,965.7933333333334,34.46,0.65518
2021-01-09 00:00:00+01:00,-1.46,0.9066666666666666,0.0,968.2766666666666,67.97,0.6440100000000001
2021-01-10 00:00:00+01:00,-0.9066666666666667,0.31,0.0,969.7366666666667,54.1,0.6486333333333333
2021-01-11 00:00:00+01:00,-1.8533333333333335,-1.0166666666666666,0.0,971.2966666666666,53.27,0.64891
2021-01-12 00:00:00+01:00,0.5866666666666667,2.5566666666666666,607.8733333333333,967.7866666666667,13.53,0.6621566666666666
2021-01-13 00:00:00+01:00,3.2399999999999998,5.010000000000001,473.05999999999995,968.65,39.29,0.65357
2021-01-14 00:00:00+01:00,2.0,5.236666666666667,1375.1533333333334,966.4266666666666,2.32,0.6658933333333333
2021-01-15 00:00:00+01:00,-1.2133333333333332,0.2933333333333333,643.9133333333333,969.71,4.49,0.6651699999999999
2021-01-16 00:00:00+01:00,-3.61,-1.3066666666666666,60.54999999999999,974.9,6.01,0.6646633333333334
2021-01-17 00:00:00+01:00,1.4166666666666667,2.41,438.5333333333333,969.4566666666666,19.39,0.6602033333333334
2021-01-18 00:00:00+01:00,2.17,3.2133333333333334,0.4366666666666667,976.1733333333333,35.85,0.6547166666666667
2021-01-19 00:00:00+01:00,2.0166666666666666,4.946666666666666,0.04,970.2066666666666,69.89,0.64337
2021-01-20 00:00:00+01:00,3.2133333333333334,6.68,0.0,960.29,64.59,0.6451366666666667
2021-01-21 00:00:00+01:00,5.963333333333334,10.25,1.3933333333333333,953.8533333333334,66.88,0.6443733333333334
2021-01-22 00:00:00+01:00,7.456666666666667,9.603333333333333,236.0666666666667,946.6166666666667,56.74,0.6477533333333333
2021-01-23 00:00:00+01:00,3.33,4.6499999999999995,373.03999999999996,948.9899999999999,55.28,0.64824
2021-01-24 00:00:00+01:00,2.23,3.796666666666667,40.11666666666667,951.82,92.69,0.6357700000000001
2021-01-25 00:00:00+01:00,1.3833333333333335,2.43,217.36666666666667,955.52,52.23,0.6492566666666667
2021-01-26 00:00:00+01:00,1.3399999999999999,2.6666666666666665,13.753333333333332,970.4333333333334,62.9,0.6457
2021-01-27 00:00:00+01:00,0.6833333333333332,2.03,383.82,967.7033333333334,16.85,0.66105
2021-01-28 00:00:00+01:00,6.3566666666666665,10.263333333333334,802.5166666666668,960.9966666666666,14.5,0.6618333333333334
2021-01-29 00:00:00+01:00,8.523333333333333,10.003333333333332,622.3133333333334,956.0533333333333,30.51,0.6564966666666666
2021-01-30 00:00:00+01:00,6.673333333333333,7.303333333333334,656.5500000000001,952.2233333333334,22.54,0.6591533333333334
2021-01-31 00:00:00+01:00,6.333333333333333,7.1866666666666665,212.4766666666667,949.3333333333334,26.9,0.6577000000000001
2021-02-01 00:00:00+01:00,6.846666666666667,8.336666666666668,775.0433333333334,947.6,22.65,0.6591166666666667
2021-02-02 00:00:00+01:00,9.299999999999999,11.266666666666666,211.94999999999996,957.6966666666667,28.51,0.6571633333333333
2021-02-03 00:00:00+01:00,9.020000000000001,11.666666666666666,418.56333333333333,957.65,14.8,0.6617333333333333
2021-02-04 00:00:00+01:00,7.953333333333333,10.066666666666668,38.07666666666667,964.7933333333334,50.74,0.6497533333333333
2021-02-05 00:00:00+01:00,8.126666666666667,12.13,0.08333333333333333,962.5933333333332,82.78,0.6390733333333333
2021-02-06 00:00:00+01:00,7.163333333333334,8.193333333333333,0.0,955.3266666666667,25.17,0.6582766666666666
2021-02-07 00:00:00+01:00,5.636666666666667,7.256666666666667,212.95000000000002,948.3166666666666,22.67,0.65911
2021-02-08 00:00:00+01:00,3.466666666666667,6.333333333333333,25.346666666666668,946.9533333333334,56.43,0.6478566666666666
2021-02-09 00:00:00+01:00,1.3733333333333333,2.0866666666666664,309.0833333333333,950.9666666666667,16.45,0.6611833333333333
2021-02-10 00:00:00+01:00,0.38000000000000006,2.8333333333333335,677.33,953.8299999999999,18.1,0.6606333333333333
2021-02-11 00:00:00+01:00,-5.57,-4.63,41.443333333333335,972.35,76.98,0.6410066666666666
2021-02-12 00:00:00+01:00,-5.723333333333334,-3.39,0.3233333333333333,973.91,81.49,0.6395033333333333
2021-02-13 00:00:00+01:00,-5.696666666666666,-2.703333333333333,6.800000000000001,979.5733333333333,100.13,0.63329
2021-02-14 00:00:00+01:00,-4.6866666666666665,-0.8233333333333333,0.0,984.4333333333334,131.59,0.6228033333333333
2021-02-15 00:00:00+01:00,0.41,5.43,155.42,981.4466666666667,62.03,0.64599
2021-02-16 00:00:00+01:00,6.3566666666666665,10.113333333333333,34.68666666666667,972.52,90.48,0.6365066666666667
2021-02-17 00:00:00+01:00,8.42,11.69,122.50333333333333,971.73,98.49,0.6338366666666667
2021-02-18 00:00:00+01:00,6.079999999999999,10.706666666666665,0.0,967.6166666666667,98.4,0.6338666666666667
2021-02-19 00:00:00+01:00,9.18,13.953333333333333,12.79,969.2366666666667,101.78,0.63274
2021-02-20 00:00:00+01:00,8.396666666666667,14.916666666666666,0.0,968.98,140.69,0.61977
2021-02-21 00:00:00+01:00,8.0,14.813333333333333,0.0,968.09,146.99,0.61767
2021-02-22 00:00:00+01:00,8.556666666666667,15.653333333333334,0.0,972.7866666666667,119.08,0.6269733333333334
2021-02-23 00:00:00+01:00,9.58,16.316666666666666,0.0,983.6666666666666,128.51,0.62383
2021-02-24 00:00:00+01:00,10.340000000000002,17.02333333333333,0.0,983.5500000000001,132.76,0.6224133333333334
2021-02-25 00:00:00+01:00,10.386666666666667,17.653333333333332,0.0,979.9566666666666,151.24,0.6162533333333333
2021-02-26 00:00:00+01:00,10.61,15.823333333333332,0.0,979.5133333333333,121.5,0.6261666666666666
2021-02-27 00:00:00+01:00,6.46,9.033333333333333,8.763333333333334,981.7866666666667,77.7,0.6407666666666666
2021-02-28 00:00:00+01:00,4.6000000000000005,8.41,0.0,980.46,119.58,0.6268066666666666
2021-03-01 00:00:00+01:00,5.68,11.44,0.0,979.3133333333334,162.43,0.6125233333333333
2021-03-02 00:00:00+01:00,7.3999999999999995,14.553333333333333,0.0,980.4366666666666,166.33,0.6112233333333333
2021-03-03 00:00:00+01:00,7.186666666666667,10.709999999999999,0.0,979.3566666666667,68.78,0.64374
2021-03-04 00:00:00+01:00,8.863333333333333,13.700000000000001,124.39333333333333,971.07,94.66,0.6351133333333333
2021-03-05 00:00:00+01:00,6.09,7.846666666666667,47.76,971.4266666666666,26.2,0.6579333333333334
2021-03-06 00:00:00+01:00,3.4766666666666666,6.476666666666667,0.0,976.2866666666667,155.85,0.6147166666666667
2021-03-07 00:00:00+01:00,4.696666666666666,8.27,61.32999999999999,971.7566666666667,90.76,0.6364133333333334
2021-03-08 00:00:00+01:00,6.25,9.236666666666666,4.57,967.9433333333333,150.93,0.6163566666666667
2021-03-09 00:00:00+01:00,4.81,8.576666666666666,0.01,967.1633333333333,136.76,0.62108
2021-03-10 00:00:00+01:00,6.81,10.673333333333332,40.306666666666665,969.0799999999999,159.48,0.6135066666666668
2021-03-11 00:00:00+01:00,11.186666666666667,15.14,217.16666666666666,961.9166666666666,93.26,0.63558
2021-03-12 00:00:00+01:00,8.893333333333333,11.229999999999999,42.623333333333335,964.7599999999999,168.12,0.6106266666666667
2021-03-13 00:00:00+01:00,8.81,12.910000000000002,173.26666666666665,960.1300000000001,120.06,0.6266466666666667
2021-03-14 00:00:00+01:00,3.8200000000000003,5.723333333333334,507.03000000000003,964.1933333333333,85.25,0.63825
2021-03-15 00:00:00+01:00,3.9233333333333333,5.673333333333333,474.00666666666666,965.89,35.03,0.6549900000000001
2021-03-16 00:00:00+01:00,4.276666666666666,6.486666666666667,92.80333333333333,973.0566666666667,99.19,0.6336033333333333
2021-03-17 00:00:00+01:00,3.24,4.956666666666667,617.4033333333333,971.3933333333333,65.6,0.6448
2021-03-18 00:00:00+01:00,2.5566666666666666,4.433333333333334,2.8233333333333337,970.7866666666667,97.41,0.6341966666666666
2021-03-19 00:00:00+01:00,2.5433333333333334,6.293333333333333,44.903333333333336,967.2433333333333,166.34,0.61122
2021-03-20 00:00:00+01:00,1.6066666666666667,3.78,2.2600000000000002,973.7266666666668,132.53,0.62249
2021-03-21 00:00:00+01:00,2.8033333333333332,4.6499999999999995,0.0,971.3266666666667,59.55,0.6468166666666667
2021-03-22 00:00:00+01:00,4.453333333333333,6.09,4.183333333333333,971.6,77.2,0.6409333333333334
2021-03-23 00:00:00+01:00,6.166666666666667,10.573333333333332,0.0,974.32,206.29,0.5979033333333333
2021-03-24 00:00:00+01:00,8.213333333333333,15.32,0.0,973.8033333333333,226.66,0.5911133333333334
2021-03-25 00:00:00+01:00,10.44,16.483333333333334,4.806666666666667,971.84,207.7,0.5974333333333334
2021-03-26 00:00:00+01:00,11.713333333333333,17.11,12.963333333333333,970.1966666666667,196.6,0.6011333333333333
2021-03-27 00:00:00+01:00,9.623333333333333,12.556666666666667,329.5233333333333,975.46,151.0,0.6163333333333333
2021-03-28 00:00:00+01:00,9.776666666666666,15.979999999999999,0.0,980.3866666666667,233.63,0.58879
2021-03-29 00:00:00+01:00,12.633333333333333,20.33,0.0,981.9833333333332,234.5,0.5885
2021-03-30 00:00:00+01:00,13.966666666666667,21.503333333333334,0.0,979.9633333333333,232.26,0.5892466666666666
2021-03-31 00:00:00+01:00,15.573333333333332,23.153333333333336,0.0,974.3100000000001,237.52,0.5874933333333333
2021-04-01 00:00:00+01:00,16.62,23.573333333333334,0.0,969.6866666666666,235.98,0.5880066666666667
2021-04-02 00:00:00+01:00,14.916666666666666,20.39,2.893333333333333,967.31,222.38,0.59254
2021-04-03 00:00:00+01:00,7.413333333333333,9.563333333333334,0.0,971.0433333333334,188.57,0.6038100000000001
2021-04-04 00:00:00+01:00,8.396666666666667,13.290000000000001,0.0,969.98,257.82,0.5807266666666667
2021-04-05 00:00:00+01:00,8.586666666666668,15.443333333333333,108.54666666666667,962.3233333333334,157.84,0.6140533333333333
2021-04-06 00:00:00+01:00,1.8066666666666666,4.116666666666666,43.25,964.3933333333334,125.78,0.62474
2021-04-07 00:00:00+01:00,2.04,4.47,134.02,970.04,134.07,0.6219766666666667
2021-04-08 00:00:00+01:00,6.18,10.456666666666667,0.0,973.6966666666667,261.55,0.5794833333333334
2021-04-09 00:00:00+01:00,10.31,17.353333333333335,0.0,968.0733333333334,226.96,0.5910133333333333
2021-04-10 00:00:00+01:00,13.11,17.19333333333333,0.03333333333333333,964.5633333333334,187.76,0.6040800000000001
2021-04-11 00:00:00+01:00,13.203333333333333,19.606666666666666,221.38666666666668,961.46,208.22,0.59726
2021-04-12 00:00:00+01:00,4.413333333333333,9.206666666666665,740.6466666666666,974.3766666666667,77.42,0.64086
2021-04-13 00:00:00+01:00,4.24,7.423333333333333,0.14,977.82,203.79,0.5987366666666666
